Id,Prediction
132,0.1299975177919792
133,0.015960906279675925
134,0.2500722866600136
135,0.06878162369301721
136,0.20374657542121025
137,0.00647297043063532
138,0.034363022955817724
139,0.13899841515561653
140,0.08746154147803124
141,0.0032577444337413114
142,0.0748019353778636
143,0.08222652911466366
144,0.14023942910991494
145,0.001570713927876657
146,0.050498730149320624
147,0.02973583997981191
148,0.17913504607702313
149,0.019062804167463435
150,0.011407091507692028
151,0.2077708570291572
152,0.0891281583235245
153,0.010809043929123288
154,0.011085321375892533
155,0.01733690049363783
156,0.024185613210930604
157,0.017526910886533697
158,0.27007145482010375
159,0.04507879252953129
160,0.006157044639922192
161,0.1798513657862691
162,0.056083032134514675
163,0.025610431055647705
164,0.19128710615466663
165,0.09827423142412614
166,0.196376913412936
167,0.10423773927315347
168,0.00880202366616231
169,0.0001040223987486453
170,0.08086256660647217
171,0.37278126955191093
172,0.024885614194089817
173,0.13801841547872332
174,0.15362257516904007
175,0.01421645517731547
176,0.19109977651502166
177,0.0011020823293619924
178,0.057417268838392994
179,0.029110276590956923
180,0.0003519229108575035
181,0.14062636766577014
182,0.01352664715742564
183,0.0005673659777309719
184,0.011148951095999757
185,0.01718873564400518
186,0.07273513876195054
187,0.0007906055415370603
188,0.020184433446195724
189,0.28183245162285214
190,0.03328037753313888
191,0.06432625056719264
192,0.011929128675608499
193,0.028592872500848784
194,0.508058465486525
195,0.12049922673871834
196,0.2023563374869018
197,0.00507752967334984
198,0.01856104001486867
199,0.0006327993525495437
200,0.11759713937249053
201,0.14956240994078487
202,0.3685476126424907
203,0.004302052670347013
204,0.13060052453197435
205,0.06769528029528923
206,0.03839333039005532
207,0.00029614240747047744
208,0.010638544093356827
209,0.14045832885367884
210,0.006221744725387786
211,0.008124335217735847
212,0.11318844502644794
213,0.11792292618060583
214,0.056730083702925656
215,0.0015282678738135584
216,0.08536727698932536
217,0.037919864865426346
218,0.0981007108137143
219,0.00712840793191458
220,0.013600924703227376
221,0.0002444872375298854
222,0.11747273083221786
223,0.32262852343077486
224,5.9839265843737405e-05
225,0.002474895713066054
226,0.10939973571368886
227,0.05433571418266806
228,0.09185941879906442
229,0.0010398265573284202
230,0.04514984003581352
231,0.05883027939036716
232,0.04882177420607329
233,0.15951995801795096
234,0.02769756830047692
235,0.05603851696239428
236,0.0004930955835819941
237,0.0006965633248956991
238,0.0005616813116928743
239,0.15939424394924318
240,0.02800512373111517
241,0.00995895109000273
242,0.046995674520814275
243,0.5093447116026393
244,0.0446558563205218
245,0.0034351683490044713
246,0.013777243792937457
247,0.0005930681545166585
248,0.029320467962928292
249,0.3251443694163289
250,0.09135227080994696
251,0.02350274436573904
252,0.0012971903687029544
253,0.2277534769756566
254,0.004518520300251031
255,0.09079788690026704
256,0.0010354228924163878
257,0.023801414323818073
258,0.005312011686656587
259,0.04083722743196477
260,0.03084954071265493
261,0.00745485839323097
262,0.0277687703043379
263,0.1348427936595089
264,0.010066376486903261
265,0.023957459184835373
266,0.00011961052143153033
267,0.16041549572587332
268,0.02965829802591376
269,0.024694083772997238
270,0.1126107886168184
271,0.0016992353869753995
272,0.21867069270384876
273,0.032096586347519794
274,0.0002799965004323695
275,0.201753848437388
276,0.0004412236568129407
277,0.012398314630189049
278,0.03830589855168903
279,0.009139544204097273
280,0.04332321763297624
281,0.0602675314054408
282,0.07410267591439682
283,0.012811423270870785
284,0.0027510751806265263
285,0.11744831643414667
286,0.23795993705696336
287,0.016076627891435807
288,0.001131835462703052
289,0.03876356328831927
290,0.01389788137583774
291,0.060161550925787725
292,0.10247025431423822
293,0.028730844766387646
294,0.01720530291414007
295,0.052622547594893265
296,0.03963877124581766
297,0.07949271454585666
298,0.01777475954283393
299,0.019461335326026574
300,0.01950659950623955
301,0.064543609678384
302,0.06302714328791803
303,0.04894469576933028
304,0.055687448192320826
305,0.021350806148385915
306,0.10747041667012192
307,0.06440519502483352
308,0.008529001412429705
309,0.018609419076275363
310,0.02717647147851153
311,0.5783173885583622
312,0.1918212946106178
313,0.052884926043200255
314,0.00825946189520652
315,0.018210793999923616
316,0.0005902459846305665
317,0.013551123709248328
318,0.39283572012627943
319,0.16971084760206603
320,0.13792527137451774
321,0.15493450121525199
322,0.00013381610657371533
323,0.05682976981042173
324,0.033923368362209834
325,0.7082668053745297
326,0.020408191025300827
327,0.024615246734408108
328,0.00781513747906925
329,0.04679968426346686
330,0.07045122727343786
331,0.05668613197787926
332,0.03571505995048487
333,0.01518140850848082
334,0.09641728183740599
335,0.07772314983015605
336,0.0008814923490987123
337,0.04384777758327457
338,0.017968883576024556
339,0.12576052741579766
340,0.034416313585570964
341,0.05632828882423627
342,0.11800189717217377
343,0.055454718868881654
344,0.000360459784423897
345,0.0525098473464255
346,6.32694325725499e-05
347,0.07823834293148792
348,0.0005016269340105909
349,0.061296804421429235
350,0.011789194341002694
351,0.022914045788372153
352,0.15811546677909763
353,0.053264017379021214
354,0.01630855716787192
355,0.08847270193954598
356,0.05823500092051914
357,0.014877482979635209
358,0.13341411248130233
359,0.03186043366358188
360,0.12539996536702167
361,0.020650956822890254
362,0.0034440780317723063
363,0.03793002679490535
364,0.0177366363967246
365,0.07676892066592052
366,0.05617918475885879
367,0.04460476383577502
368,0.05226249607103738
369,0.038667990143646254
370,0.0009395867416222108
371,0.023044240889946305
372,6.631539705654557e-05
373,0.05048631095537405
374,0.0056727144099774866
375,0.4497437539997955
376,0.06287115662634177
377,0.06566660389851581
378,0.07414388040119443
379,0.3377638103812241
380,0.03325635126325026
381,0.03583972959270641
382,0.006006204610263565
383,0.06724801631833649
384,0.11170527352480367
385,0.1591895944955852
386,0.02090925251790154
387,0.02804412416707016
388,0.0012519841413284126
389,0.04237959243399619
390,0.04940468850817464
391,0.058945042718152034
392,0.06314538430447113
393,0.18118784091511364
394,0.004146816966618741
395,0.0023919396448220122
396,0.00022561304648793993
397,0.0026968350649096895
398,0.10521412751034201
399,0.07657533692892118
400,0.06473207929178591
401,0.0025504585006438504
402,0.01180563617156732
403,0.6754772597723894
404,0.034706527555741114
405,0.07116557525755873
406,0.000576447516075078
407,0.028549857517971976
408,0.0021536613887822953
409,0.10184346554635901
410,0.037439460735422474
411,0.03808195829690241
412,0.040726117687199324
413,0.35817597470426693
414,5.9839265843737405e-05
415,0.08534944408547092
416,0.4516435204927502
417,0.25548600741327615
418,0.0038078738515743772
419,0.05970278549928563
420,0.02171525235429102
421,0.011848740818607128
422,0.05598399763751466
423,0.01371541628012636
424,0.007579017310325524
425,0.02450891499322512
426,0.02285291620952208
427,0.03507534613254574
428,0.006049615205115687
429,0.019122944810535756
430,0.0005608938001499497
431,0.0007717426826803973
432,0.04373041857708738
433,0.0005689749411716641
434,0.35324663210083435
435,0.05248157153717251
436,3.6610728446619705e-05
437,0.033176504013679935
438,0.02803892018458792
439,0.1843662230454293
440,0.18731650498235217
441,0.08903459786878513
442,0.018897100584895916
443,0.015760866337485704
444,0.31349512144082314
445,0.03488203292452783
446,0.6707736128872825
447,0.0850127969370745
448,0.018102155614375785
449,0.017470543978947043
450,0.03477214942640771
451,0.00023915017839120734
452,0.18633740998080223
453,0.0010657306177585266
454,0.05415215797520111
455,0.0976716480477432
456,0.144134107413763
457,0.03392515854951449
458,0.007505166513712174
459,0.00029716350966769127
460,0.03981698106795119
461,0.38862899818706975
462,0.714775432516226
463,0.14081983776610454
464,0.000849242537832875
465,0.011357429442641087
466,0.014786503641820464
467,0.027960921283717504
468,0.021036336851305914
469,0.012158304822178242
470,0.015353167943657943
471,0.005598339097587536
472,0.16109699819049153
473,0.008437753421809463
474,0.050500723893992044
475,0.03905514907219642
476,0.021176103623937653
477,0.00019530430028569384
478,0.25424046104156506
479,0.06231044899318868
480,0.4782529230494299
481,0.1240290502908371
482,0.05413940440148705
483,0.025785465191146637
484,0.07475221259581159
485,0.07913542729773525
486,0.014568190088781338
487,0.2705004781594397
488,0.04300470029544702
489,0.00033151076891771523
490,0.03636007522700439
491,0.025646366108194683
492,0.15217677102251528
493,0.0001201403298957489
494,0.5404020461474068
495,0.15494256486622995
496,0.053719326603841516
497,0.04342076977312342
498,0.021878453282920072
499,0.0006536986666200517
500,0.05253840039199539
501,0.04700067180789181
502,0.005377556989151669
503,0.010663036032577124
504,0.09356216418017788
505,0.008315785762921293
506,0.012129346884299464
507,0.00023953401393760879
508,0.03389344957363847
509,0.005743484938996467
510,0.0030972949228528957
511,0.00781158272994936
512,0.058015501764009256
513,8.670334089386633e-05
514,0.024944593705049978
515,0.00239493715434591
516,0.000252127918022852
517,0.026673692954332397
518,0.007264560992101974
519,0.46457372362999894
520,0.02376576614155392
521,0.08539885712814035
522,0.27413840008327317
523,0.03172014745279803
524,0.007385000045317784
525,0.10554627211758552
526,0.05861056509615778
527,0.024903117755627126
528,0.5439398882844012
529,0.05507472376004866
530,7.849931099804272e-05
531,0.1403943076523374
532,0.04236695907912166
533,0.008970106195090775
534,0.05245742789349435
535,0.017434849002489223
536,0.0904223065970632
537,0.11138040898718722
538,0.01516707857285868
539,0.0881755868012589
540,0.05263860491349531
541,0.3260207401892425
542,0.17487838888313248
543,0.2524641442240587
544,0.015610709437546727
545,0.019338723074630425
546,0.13406704406016362
547,0.00938026683915922
548,0.00013667497716348073
549,0.022603702979052374
550,0.1341890735875147
551,0.00013809934847576792
552,0.13506209680487904
553,0.0041636416314308556
554,0.641049565693675
555,0.00019174838537316951
556,4.2256981273747876e-05
557,0.019789639436865708
558,0.09187527683424959
559,0.02855198495825036
560,0.0007158184907878902
561,0.0011382614080702248
562,0.00753408172377096
563,0.0317672009997556
564,0.26336750941898046
565,0.0005866012053433036
566,0.026954929432497447
567,0.0698078418001129
568,0.012494861366945316
569,0.21267440608014632
570,0.06397930147074041
571,0.1065537459348513
572,0.45697971368810225
573,0.06563416275568215
574,0.035226698259428924
575,0.019974528475351725
576,0.0009636022367551062
577,0.03338450958170742
578,0.15694626871246609
579,0.10315125938327645
580,0.026877966992013475
581,0.3563303260522642
582,0.032243000569484495
583,5.398795524534049e-05
584,0.08135647352822632
585,0.023755323451954115
586,0.054858216992745304
587,0.06326857064368178
588,0.011381332189078464
589,0.0008529651463028923
590,0.05233292589412666
591,0.37958522592054156
592,0.015026623310727408
593,0.038066365677027314
594,0.00983331697343878
595,0.0010234815192072322
596,0.03368695757933169
597,0.16832154800052726
598,0.0024612260037798093
599,0.04323900231027126
600,0.2060122382993671
601,0.0105429679939951
602,0.11209967013144463
603,0.013274160021445425
604,0.01242465429377259
605,0.006638933578436947
606,0.01921057139401499
607,0.034090859844557064
608,0.07921043295681787
609,0.03596765154075592
610,0.006300173790856198
611,0.03548545600463107
612,0.06745158923620329
613,0.00042957221649330817
614,0.01055861076626277
615,0.12397720151056338
616,0.05289370248667951
617,0.04357852840393452
618,0.24928049206494532
619,0.0007203492655802166
620,0.1537349567622421
621,0.011543727004751063
622,0.03256107584597874
623,9.997734714460928e-05
624,0.08886105832667397
625,0.3715165943736009
626,0.019712760486071425
627,5.31394751895884e-05
628,0.0020135341075791227
629,0.141622708875564
630,0.1379035434430864
631,0.0005060217761500555
632,0.004094329716679788
633,0.4665678628146868
634,0.06060879589185117
635,0.18309836536889193
636,0.012482105208918513
637,0.14515236927653558
638,0.030552386041216194
639,0.03167017720815975
640,0.1040495151126591
641,0.12064430270992738
642,0.07726613935626252
643,0.1473624642327229
644,0.052134214669909903
645,0.03373545146157109
646,0.0812742474291248
647,0.002546749909560422
648,0.0873031142170996
649,0.0029060964352537275
650,0.16202770757936483
651,0.028195543678295402
652,0.0001486851396497264
653,0.0003744138568737373
654,0.05297122493333269
655,0.023110718700284742
656,0.04162766792302904
657,0.024749512989052036
658,0.027752863257839412
659,0.007213990592358815
660,0.048006502713640785
661,0.12268792867159409
662,0.02595094002307366
663,0.028706940759479008
664,4.894186465684335e-05
665,0.06531221407305789
666,0.3153993428868045
667,0.04945353535996405
668,0.07513233332882407
669,0.0005578722607832412
670,0.10735065218285282
671,0.0366287495064405
672,0.1620170308528117
673,0.10358419414934164
674,0.007209663994826824
675,0.021851109484567918
676,0.0021001483960011516
677,0.1370826530286776
678,0.009404878959519273
679,0.02220558438318486
680,0.17477234618073675
681,0.0016944094810111034
682,0.14541132499113849
683,0.06823802820586944
684,0.02729282246339745
685,0.013270907017157876
686,0.044741204495902645
687,0.12797961240402095
688,0.11858421178145047
689,0.06521480100297175
690,0.075749349633668
691,0.00033195395403365504
692,0.07544789837335905
693,0.00012488700068939032
694,0.038689742927977534
695,0.009146837480959567
696,0.0013229409772846624
697,0.058015293313917055
698,0.15928308303986338
699,0.047114964187167555
700,0.0286417094430433
701,0.007000985033803038
702,0.010646007746914843
703,0.0029400479874111436
704,0.016289251580624685
705,0.0009184727986002558
706,6.076875681280161e-05
707,0.0004128142696161563
708,0.07217980002094207
709,0.10082253994988907
710,0.005217844012261136
711,0.002772149906602029
712,0.026779803084604342
713,0.11528422512057268
714,0.21001064816587234
715,0.031252371763304934
716,0.01436774627633732
717,0.002516345795481091
718,0.0647704051883197
719,0.0072163830627208145
720,0.0005411154576040984
721,0.08237093560954042
722,0.021463100087479408
723,0.633357216063089
724,0.5870227995011527
725,0.034115356391717845
726,0.09878898073885808
727,0.07377800223720897
728,0.39979672614227924
729,0.01558124108334709
730,0.05499159548563457
731,0.03447643684382629
732,0.11786235828907461
733,0.42664842883260523
734,0.00513639276522223
735,0.2137094849607216
736,0.5956788443690814
737,0.056979125769056276
738,0.0013211576909569387
739,0.010673373118723573
740,0.0008392947815716911
741,0.21121835127841238
742,0.037821185847916765
743,0.4272445991165691
744,0.017654838876334244
745,0.21567196821080156
746,0.030634387323219263
747,0.08804293793026122
748,0.00956290340420419
749,0.05044593978631686
750,0.04744578991020558
751,0.024834030390609697
752,0.03908267094051149
753,0.011886882212602756
754,0.09205703240721712
755,0.07131474460657103
756,0.0004921909684122256
757,0.092647173326468
758,0.00138922634053419
759,0.11996117685548768
760,0.008108503803050813
761,0.09500918901061857
762,0.00477918300235956
763,0.16114133078910992
764,0.01621854012580444
765,0.048154992927527
766,0.0003958793365375174
767,0.12886469652190755
768,0.14389880194402474
769,0.0038226938478996193
770,0.032265500854703075
771,0.07705714191969969
772,0.027293860037196017
773,0.07235283289897218
774,0.007528183143440089
775,0.04386856594454449
776,0.041906741943239574
777,0.012339803703976622
778,0.05419114845927119
779,0.06440084029705265
780,0.0035780008656441636
781,0.00605014932670504
782,0.00015528491875341457
783,0.029947778263565865
784,0.0607333827327852
785,0.08985237162509131
786,0.0259161220384368
787,0.0788951658125274
788,0.306204330661766
789,0.004466578205940246
790,0.00017825323110386065
791,0.06775802332165107
792,0.00325586087764555
793,0.00865179342718777
794,0.07030435823464465
795,0.07116229199031367
796,0.019574141206333096
797,0.029788603828049477
798,0.016943749289238422
799,0.032505172446007854
800,0.012397583741172934
801,0.00621704055121404
802,0.026932191201152096
803,0.03138049457422498
804,0.12639576892764598
805,0.10099658420463782
806,0.006117048741452821
807,0.07285356553926232
808,0.02699631542250004
809,0.007011444203850885
810,0.1131552043100621
811,0.0005312661563892302
812,0.03315264274081368
813,0.05957528296028194
814,0.04076366603483303
815,0.09878246323120161
816,0.10995107148878407
817,0.0012058457861274922
818,0.3041161503106744
819,0.08113855613213351
820,0.05589294832958102
821,0.03264330686585477
822,0.017948136514225388
823,0.016087202786659024
824,0.00024161082746533314
825,0.2762280730301474
826,0.26526741590483927
827,0.13496929136944055
828,0.05981867772382133
829,0.0012132184914465706
830,0.027030861222693887
831,0.04799341434870428
832,0.09523943271931742
833,0.004868761270558691
834,0.09461954867202912
835,0.026840016694567544
836,0.05655589885887016
837,0.07561655367078063
838,0.006211981361647687
839,0.09005704188989354
840,0.006478428927280814
841,0.04211057826334347
842,0.0004996587352196432
843,6.3901335137737e-05
844,0.013984725410524722
845,0.004283535257138972
846,0.021619521801871364
847,0.037665988665750175
848,0.008858963864866422
849,0.059697111954684814
850,0.20338370960587077
851,0.37528860746494813
852,0.0008343044827533953
853,0.23463362182742908
854,0.14962432466421305
855,0.02623228435226469
856,0.02849272375606646
857,0.001784502803998015
858,0.1262828573716366
859,0.009761922771986542
860,0.1719382776951279
861,0.003580827342468016
862,0.012094737432555128
863,0.012969307587062936
864,0.09247821835899822
865,0.3906096389309687
866,6.48674084328556e-05
867,0.01462110507536697
868,0.016320648660447076
869,0.03968525086260719
870,0.008021294819813273
871,0.6013207706574458
872,0.5777470529322117
873,0.06898916931247143
874,0.22896090213770778
875,0.09032765413046152
876,0.0007235072054731205
877,0.031918356850610105
878,0.3155053619067525
879,0.02805197744346457
880,5.0634744206480116e-05
881,0.002779569656509053
882,0.3514599721078718
883,0.1735562385483897
884,0.000424391698874132
885,0.02630542653536807
886,0.009459737101279597
887,0.1310726337306868
888,0.01762044659836477
889,0.08373756847359128
890,0.00021939397739240385
891,0.012505132290949648
892,0.21792546039002758
893,0.08529179023068748
894,0.37325019364210305
895,0.19960079659951313
896,0.007605516808727301
897,0.04957503455291645
898,0.07233257706083365
899,0.0034770332468452942
900,0.13813168298259182
901,0.05277665268577503
902,0.05434939453835537
903,0.052440057463804826
904,0.2964258847434984
905,0.00020285067458184058
906,0.01358961100147862
907,0.00010068868168284598
908,0.0007534603875431243
909,0.017456970576822103
910,0.011771944844427408
911,0.00022089116903147328
912,0.0005651634041093461
913,0.1504980681553282
914,0.015800936280409322
915,0.2442532280971867
916,0.04170749679596863
917,0.03183752239711052
918,0.317615518246766
919,0.006577735792519551
920,0.056509919814634796
921,0.0035593522026349063
922,0.3777521901885965
923,0.13835505802034703
924,0.10280043692888226
925,0.0002585739020020035
926,0.08763042122148974
927,0.10162185381004121
928,0.11366722076739581
929,0.09134823759447508
930,0.04579638228981844
931,0.006969368373884775
932,0.03386357964940335
933,0.1628474587141267
934,0.10148594638325534
935,0.07554148167764776
936,0.06644599092193672
937,0.06600032777673177
938,0.258484714043663
939,0.18541094904510558
940,0.07249311895957698
941,0.01338820614382036
942,0.03413586196447245
943,0.046395538478721084
944,0.0295035569675189
945,0.00185611512772196
946,0.003015396652529398
947,0.00016207381513997173
948,0.015759183004461986
949,0.1139250469140347
950,0.017872442591472772
951,0.02814383991845692
952,0.08065408445734298
953,0.0032036664481414102
954,0.05471891921062623
955,0.0008867746157446391
956,0.22588400470589323
957,0.08090240445388538
958,0.032709682969590065
959,0.006569592774859777
960,0.11700038417353506
961,0.1475844801055352
962,0.4219851273446182
963,0.10528268471776148
964,0.11160071239423305
965,0.3146225768831086
966,0.04112120794785622
967,0.12183078125683021
968,0.062223523966941724
969,7.406846722981603e-05
970,0.0008748702036397655
971,0.08667303565574457
972,0.6471435253406695
973,0.07757575835513231
974,3.6610728446619705e-05
975,0.04204525909499942
976,0.44664370951045645
977,0.06276433811460697
978,0.009364014765274818
979,0.0477288608748335
980,0.021722947176943227
981,0.0022222788096747307
982,0.061419671159479085
983,0.020240912020059353
984,0.04310600619540888
985,0.052514669528483576
986,0.0007528893414221187
987,0.03966832401908426
988,0.05000686289350591
989,0.004598130543903099
990,0.11261309871250531
991,0.13773475345417116
992,0.00017949270154516
993,0.022632470954015275
994,0.0014545177972723807
995,0.02410138464624044
996,0.057398746895081634
997,0.28391556892460984
998,0.037710265445123584
999,0.09532576968907253
1000,0.007407679449306072
1001,0.01684779426831489
1002,0.012677008885116017
1003,0.5615551552216038
1004,0.04012426342764963
1005,0.0009060122888913888
1006,0.043025581232574585
1007,0.07775903709099145
1008,0.06888759184737649
1009,0.012479980536119862
1010,0.1011264407678512
1011,0.1166945891774608
1012,0.04187801579928452
1013,0.059931997660475
1014,0.013604519564548032
1015,0.03654968425970457
1016,0.01087290237292749
1017,0.20814200295340565
1018,0.09160776378219414
1019,0.1451677253806406
1020,0.011619259600968797
1021,0.29864697671751533
1022,0.00451367855527023
1023,0.44988974680852456
1024,0.08118434843354234
1025,0.029585546364849835
1026,0.041498626887985654
1027,0.0027324764090459943
1028,0.013174682741393044
1029,0.17678729151140601
1030,0.004329996279698732
1031,0.18000874123732916
1032,0.018252591915005473
1033,0.0009724423437464287
1034,0.41630949691637803
1035,0.8155884028391543
1036,0.05558226637965883
1037,0.000466550849845447
1038,0.028410954759449686
1039,0.05146156265787266
1040,0.059451096219386816
1041,0.11981627350096813
1042,0.01805595214555565
1043,0.033780686283168805
1044,0.027652476043946748
1045,0.04100211943148957
1046,0.0688156911548556
1047,3.83122938867484e-05
1048,0.0546660194525184
1049,0.31935125378375656
1050,0.00047710809357665485
1051,0.4743060207059877
1052,0.23231582759913982
1053,0.06570055661942167
1054,0.07891451543625576
1055,0.012192129667509509
1056,0.0235369547666904
1057,0.0963622928652767
1058,0.007214994798165509
1059,0.04431509893483204
1060,0.05153072056107668
1061,0.017440935306116664
1062,0.04832134114276248
1063,0.15059906080325122
1064,0.15401503358570443
1065,0.0730943426870171
1066,0.03255587056640091
1067,0.0011266509286533921
1068,0.07785109510150556
1069,0.35802390389091604
1070,0.00014860256815962973
1071,5.0634744206480116e-05
1072,0.008610299076375725
1073,0.049122661464718324
1074,0.00022561304648793993
1075,0.07183649988411747
1076,0.0005575216113919977
1077,0.828040141714659
1078,0.16815975326715127
1079,0.05774462089747434
1080,0.10943637021121289
1081,0.0761435241251954
1082,0.028115883143107253
1083,0.004699173499708486
1084,0.08521969563954794
1085,0.0041717125384203
1086,0.04606408869740632
1087,0.021229719284653094
1088,0.6250246627421393
1089,0.0005177055833527134
1090,0.156799446972276
1091,0.3523257584907986
1092,0.0836684012427335
1093,0.021880635022672137
1094,0.4806090713950657
1095,0.007861305323489014
1096,0.022690430762206434
1097,0.002167419393543793
1098,0.016994251077414275
1099,0.0008201460719409303
1100,0.5241555316080557
1101,0.1512860753696545
1102,0.06877742304006658
1103,0.055598153110203975
1104,0.005973411407026774
1105,0.011480946626518317
1106,0.15422067739704307
1107,0.009982682174712227
1108,0.07720485011329843
1109,0.001440576752271745
1110,0.019202914852723664
1111,0.010451802369118711
1112,0.03961478168329456
1113,0.01441323632916118
1114,0.34805105881252324
1115,0.000198667147406298
1116,0.00044430745562541344
1117,0.026552718115004547
1118,0.054810854331213014
1119,0.03819544055835318
1120,0.009571663228425627
1121,0.13919039646072487
1122,0.00010049751133396138
1123,0.15128210568399836
1124,0.00010514363483702471
1125,0.04668685544607733
1126,0.000945056182131043
1127,0.048464388664229516
1128,0.00021735031402826902
1129,0.05554347085557784
1130,0.04836078680137613
1131,0.2036322339651218
1132,0.004897729324360419
1133,0.015020400117255795
1134,0.026320969401360254
1135,0.005732106161874066
1136,0.025423095170410307
1137,0.012445127974348746
1138,0.02807053378524914
1139,0.004001142327691693
1140,0.010716481536919868
1141,0.05488402792220296
1142,0.002841125365198697
1143,0.02434820551681597
1144,0.02359475075236558
1145,0.02926261608530306
1146,0.019803073677192386
1147,0.1442066374625028
1148,0.03147379070630983
1149,0.2093109629526068
1150,0.04072899355851306
1151,0.5668710732340836
1152,0.03867803777207716
1153,0.018404654605646
1154,0.07974738548191206
1155,0.08221010846265128
1156,0.0006496485561536611
1157,0.018530868554825136
1158,0.04414672686760499
1159,5.470805592952508e-05
1160,0.045135292545742285
1161,0.03875310427200061
1162,0.4901373028208645
1163,0.006163037391475738
1164,0.17338382303552397
1165,0.39357001363651906
1166,0.11302885491802263
1167,0.021913643850528366
1168,0.09429777492080979
1169,0.016389057900863983
1170,0.3407436191644631
1171,0.020246887350960786
1172,5.392172395588234e-05
1173,0.0031768952257012306
1174,0.41050072787526437
1175,0.0007458423435170539
1176,0.2594237260982123
1177,0.03538372743233637
1178,0.013817129642072113
1179,0.07502502182280296
1180,0.16290823208486963
1181,0.016105258390313328
1182,0.03162943483068171
1183,0.006209709325370074
1184,0.029280423507484825
1185,0.07379242463856031
1186,0.1266185696518961
1187,0.24809989755329437
1188,0.0008132880303657737
1189,0.011965532552831646
1190,0.10677339061865232
1191,0.0025756611474756796
1192,0.3739222738688906
1193,0.02553462327327957
1194,0.02926812338721059
1195,0.3038889778251798
1196,0.42233511454953854
1197,0.10831323136033037
1198,0.028704292466365664
1199,0.03900804806760113
1200,0.23302425554806355
1201,5.845542435057771e-05
1202,0.04196628995358932
1203,0.0021989287308192495
1204,0.31402525491418115
1205,0.05349388209207804
1206,0.09287158187324782
1207,0.017671866665595067
1208,0.060860699130489394
1209,0.038868172124351494
1210,0.0013843290542701703
1211,0.17741648831678686
1212,0.06589434889227189
1213,0.0035417887429166073
1214,0.1417219147276452
1215,0.0747226317777092
1216,0.019819869108727697
1217,0.045428223590041915
1218,0.03358661566084073
1219,0.09940948917970134
1220,0.002124305139386043
1221,0.1253321777997704
1222,0.016495899949970888
1223,0.22063623679094257
1224,0.09686886762764584
1225,0.036133151477242983
1226,0.029197951603186393
1227,0.02145398488334691
1228,0.02572807159147072
1229,0.017988430994854105
1230,0.05803534600780181
1231,0.025265804486902743
1232,3.83122938867484e-05
